Timestamp,BPM,RRIntervals
1779183016322,85,"[688,688,688,680,680,672,650,643,643,629,623,623,616,610,610,610,610,603,603,597]"
1779183015825,85,"[688,688,680,680,672,650,643,643,629,623,623,616,610,610,610,610,603,603,597,585]"
1779183015327,85,"[688,680,680,672,650,643,643,629,623,623,616,610,610,610,610,603,603,597,585,574]"
1779183014828,86,"[680,680,672,650,643,643,629,623,623,616,610,610,610,610,603,603,597,585,574,568]"
1779183014327,86,"[680,672,650,643,643,629,623,623,616,610,610,610,610,603,603,597,585,574,568,568]"
1779183013828,87,"[672,650,643,643,629,623,623,616,610,610,610,610,603,603,597,585,574,568,568,562]"
1779183013329,90,"[650,643,643,629,623,623,616,610,610,610,610,603,603,597,585,574,568,568,562,562]"
1779183012831,91,"[643,643,629,623,623,616,610,610,610,610,603,603,597,585,574,568,568,562,562,562]"
1779183012332,91,"[643,629,623,623,616,610,610,610,610,603,603,597,585,574,568,568,562,562,562,562]"
1779183011833,93,"[629,623,623,616,610,610,610,610,603,603,597,585,574,568,568,562,562,562,562,562]"
1779183011334,94,"[623,623,616,610,610,610,610,603,603,597,585,574,568,568,562,562,562,562,562,562]"
1779183010839,94,"[623,616,610,610,610,610,603,603,597,585,574,568,568,562,562,562,562,562,562,562]"
1779183010838,95,"[623,616,610,610,610,610,603,603,597,585,574,568,568,562,562,562,562,562,562,562]"
1779183009837,96,"[610,610,610,610,603,603,597,585,574,568,568,562,562,562,562,562,562,562,568,568]"
1779183009338,96,"[610,610,610,603,603,597,585,574,568,568,562,562,562,562,562,562,562,568,568,574]"
1779183008842,96,"[610,610,603,603,597,585,574,568,568,562,562,562,562,562,562,562,568,568,574,580]"
1779183008342,96,"[610,603,603,597,585,574,568,568,562,562,562,562,562,562,562,568,568,574,580,585]"
1779183007843,97,"[603,603,597,585,574,568,568,562,562,562,562,562,562,562,568,568,574,580,585,585]"
1779183007344,97,"[603,597,585,574,568,568,562,562,562,562,562,562,562,568,568,574,580,585,585,591]"
1779183006845,98,"[597,585,574,568,568,562,562,562,562,562,562,562,568,568,574,580,585,585,591,591]"
1779183006346,100,"[585,574,568,568,562,562,562,562,562,562,562,568,568,574,580,585,585,591,591,597]"
1779183005846,102,"[574,568,568,562,562,562,562,562,562,562,568,568,574,580,585,585,591,591,597,603]"
1779183005349,103,"[568,568,562,562,562,562,562,562,562,568,568,574,580,585,585,591,591,597,603,610]"
1779183004852,103,"[568,562,562,562,562,562,562,562,568,568,574,580,585,585,591,591,597,603,610,616]"
1779183004352,104,"[562,562,562,562,562,562,562,568,568,574,580,585,585,591,591,597,603,610,616,623]"
1779183003857,104,"[562,562,562,562,562,562,568,568,574,580,585,585,591,591,597,603,610,616,623,623]"
1779183003354,104,"[562,562,562,562,562,568,568,574,580,585,585,591,591,597,603,610,616,623,623,623]"
1779183002857,104,"[562,562,562,562,568,568,574,580,585,585,591,591,597,603,610,616,623,623,623,623]"
1779183002357,104,"[562,562,562,568,568,574,580,585,585,591,591,597,603,610,616,623,623,623,623,623]"
1779183001858,104,"[562,562,568,568,574,580,585,585,591,591,597,603,610,616,623,623,623,623,623,623]"
1779183001359,104,"[562,568,568,574,580,585,585,591,591,597,603,610,616,623,623,623,623,623,623,629]"
1779183000861,103,"[568,568,574,580,585,585,591,591,597,603,610,616,623,623,623,623,623,623,629,629]"
1779183000362,103,"[568,574,580,585,585,591,591,597,603,610,616,623,623,623,623,623,623,629,629,629]"
1779182999863,102,"[574,580,585,585,591,591,597,603,610,616,623,623,623,623,623,623,629,629,629,629]"
1779182999366,101,"[580,585,585,591,591,597,603,610,616,623,623,623,623,623,623,629,629,629,629,629]"
1779182998864,100,"[585,585,591,591,597,603,610,616,623,623,623,623,623,623,629,629,629,629,629,629]"
1779182998366,100,"[585,591,591,597,603,610,616,623,623,623,623,623,623,629,629,629,629,629,629,629]"
1779182997868,99,"[591,591,597,603,610,616,623,623,623,623,623,623,629,629,629,629,629,629,629,629]"
1779182997369,99,"[591,597,603,610,616,623,623,623,623,623,623,629,629,629,629,629,629,629,629,636]"
1779182996872,98,"[597,603,610,616,623,623,623,623,623,623,629,629,629,629,629,629,629,629,636,636]"
1779182996375,97,"[603,610,616,623,623,623,623,623,623,629,629,629,629,629,629,629,629,636,636,636]"
1779182996374,96,"[603,610,616,623,623,623,623,623,623,629,629,629,629,629,629,629,629,636,636,636]"
1779182995374,95,"[616,623,623,623,623,623,623,629,629,629,629,629,629,629,629,636,636,636,643,643]"
1779182994875,94,"[623,623,623,623,623,623,629,629,629,629,629,629,629,629,636,636,636,643,643,643]"
1779182994378,94,"[623,623,623,623,623,629,629,629,629,629,629,629,629,636,636,636,643,643,643,643]"
1779182993877,94,"[623,623,623,623,629,629,629,629,629,629,629,629,636,636,636,643,643,643,643,643]"
1779182993379,94,"[623,623,623,629,629,629,629,629,629,629,629,636,636,636,643,643,643,643,643,650]"
1779182992879,94,"[623,623,629,629,629,629,629,629,629,629,636,636,636,643,643,643,643,643,650,650]"
1779182992382,94,"[623,629,629,629,629,629,629,629,629,636,636,636,643,643,643,643,643,650,650,650]"
1779182991882,93,"[629,629,629,629,629,629,629,629,636,636,636,643,643,643,643,643,650,650,650,650]"
1779182991387,93,"[629,629,629,629,629,629,629,636,636,636,643,643,643,643,643,650,650,650,650,650]"
1779182990886,93,"[629,629,629,629,629,629,636,636,636,643,643,643,643,643,650,650,650,650,650,643]"
1779182990389,93,"[629,629,629,629,629,636,636,636,643,643,643,643,643,650,650,650,650,650,643,643]"
1779182989888,93,"[629,629,629,629,636,636,636,643,643,643,643,643,650,650,650,650,650,643,643,643]"
1779182989391,93,"[629,629,629,636,636,636,643,643,643,643,643,650,650,650,650,650,643,643,643,643]"
1779182988890,93,"[629,629,636,636,636,643,643,643,643,643,650,650,650,650,650,643,643,643,643,636]"
1779182988392,93,"[629,636,636,636,643,643,643,643,643,650,650,650,650,650,643,643,643,643,636,636]"
1779182987892,92,"[636,636,636,643,643,643,643,643,650,650,650,650,650,643,643,643,643,636,636,636]"
1779182987394,92,"[636,636,643,643,643,643,643,650,650,650,650,650,643,643,643,643,636,636,636,629]"
1779182986895,92,"[636,643,643,643,643,643,650,650,650,650,650,643,643,643,643,636,636,636,629,623]"
1779182986399,91,"[643,643,643,643,643,650,650,650,650,650,643,643,643,643,636,636,636,629,623,616]"
1779182985898,91,"[643,643,643,643,650,650,650,650,650,643,643,643,643,636,636,636,629,623,616,616]"
1779182985399,91,"[643,643,643,650,650,650,650,650,643,643,643,643,636,636,636,629,623,616,616,616]"
1779182984900,91,"[643,643,650,650,650,650,650,643,643,643,643,636,636,636,629,623,616,616,616,616]"
1779182984403,91,"[643,650,650,650,650,650,643,643,643,643,636,636,636,629,623,616,616,616,616,610]"
1779182983904,90,"[650,650,650,650,650,643,643,643,643,636,636,636,629,623,616,616,616,616,610,610]"
1779182983403,90,"[650,650,650,650,643,643,643,643,636,636,636,629,623,616,616,616,616,610,610,610]"
1779182982905,90,"[650,650,650,643,643,643,643,636,636,636,629,623,616,616,616,616,610,610,610,610]"
1779182982409,90,"[650,650,643,643,643,643,636,636,636,629,623,616,616,616,616,610,610,610,610,610]"
1779182981908,90,"[650,643,643,643,643,636,636,636,629,623,616,616,616,616,610,610,610,610,610,610]"
1779182981409,91,"[643,643,643,643,636,636,636,629,623,616,616,616,616,610,610,610,610,610,610,610]"
1779182980910,91,"[643,643,643,636,636,636,629,623,616,616,616,616,610,610,610,610,610,610,610,610]"
1779182980412,91,"[643,643,636,636,636,629,623,616,616,616,616,610,610,610,610,610,610,610,610,610]"
1779182979911,91,"[643,636,636,636,629,623,616,616,616,616,610,610,610,610,610,610,610,610,610,610]"
1779182979413,92,"[636,636,636,629,623,616,616,616,616,610,610,610,610,610,610,610,610,610,610,610]"
1779182978913,92,"[636,636,629,623,616,616,616,616,610,610,610,610,610,610,610,610,610,610,610,610]"
1779182978415,92,"[636,629,623,616,616,616,616,610,610,610,610,610,610,610,610,610,610,610,610,616]"
1779182977916,93,"[629,623,616,616,616,616,610,610,610,610,610,610,610,610,610,610,610,610,616,616]"
1779182977418,94,"[623,616,616,616,616,610,610,610,610,610,610,610,610,610,610,610,610,616,616,616]"
1779182976921,95,"[616,616,616,616,610,610,610,610,610,610,610,610,610,610,610,610,616,616,616,610]"
1779182976420,95,"[616,616,616,610,610,610,610,610,610,610,610,610,610,610,610,616,616,616,610,610]"
1779182975923,95,"[616,616,610,610,610,610,610,610,610,610,610,610,610,610,616,616,616,610,610,610]"
1779182975422,95,"[616,610,610,610,610,610,610,610,610,610,610,610,610,616,616,616,610,610,610,616]"
1779182975371,96,"[610,610,610,610,610,610,610,610,610,610,610,610,616,616,616,610,610,610,616,616]"
1779182974874,96,"[610,610,610,610,610,610,610,610,610,610,610,616,616,616,610,610,610,616,616,616]"
1779182974873,96,"[610,610,610,610,610,610,610,610,610,610,616,616,616,610,610,610,616,616,616,616]"
1779182973377,96,"[610,610,610,610,610,610,610,610,616,616,616,610,610,610,616,616,616,616,616,623]"
1779182972878,96,"[610,610,610,610,610,610,610,616,616,616,610,610,610,616,616,616,616,616,623,623]"
1779182972379,96,"[610,610,610,610,610,610,616,616,616,610,610,610,616,616,616,616,616,623,623,623]"
1779182971881,96,"[610,610,610,610,610,616,616,616,610,610,610,616,616,616,616,616,623,623,623,623]"
1779182971382,96,"[610,610,610,610,616,616,616,610,610,610,616,616,616,616,616,623,623,623,623,616]"
1779182970883,96,"[610,610,610,616,616,616,610,610,610,616,616,616,616,616,623,623,623,623,616,616]"
1779182970384,96,"[610,610,616,616,616,610,610,610,616,616,616,616,616,623,623,623,623,616,616,616]"
1779182969887,96,"[610,616,616,616,610,610,610,616,616,616,616,616,623,623,623,623,616,616,616,616]"
1779182969388,95,"[616,616,610,610,610,616,616,616,616,616,623,623,623,623,616,616,616,616,616,616]"
1779182968888,95,"[616,616,610,610,610,616,616,616,616,616,623,623,623,623,616,616,616,616,616,616]"
1779182968390,95,"[616,610,610,610,616,616,616,616,616,623,623,623,623,616,616,616,616,616,616,623]"
1779182967890,96,"[610,610,610,616,616,616,616,616,623,623,623,623,616,616,616,616,616,616,623,623]"
1779182967392,96,"[610,610,616,616,616,616,616,623,623,623,623,616,616,616,616,616,616,623,623,616]"
1779182966894,96,"[610,616,616,616,616,616,623,623,623,623,616,616,616,616,616,616,623,623,616,616]"
1779182966398,95,"[616,616,616,616,616,623,623,623,623,616,616,616,616,616,616,623,623,616,616,616]"
1779182965896,95,"[616,616,616,616,623,623,623,623,616,616,616,616,616,616,623,623,616,616,616,616]"
1779182965397,95,"[616,616,616,623,623,623,623,616,616,616,616,616,616,623,623,616,616,616,616,616]"
1779182964898,95,"[616,616,623,623,623,623,616,616,616,616,616,616,623,623,616,616,616,616,616,610]"
1779182964400,95,"[616,623,623,623,623,616,616,616,616,616,616,623,623,616,616,616,616,616,610,610]"
1779182963900,94,"[623,623,623,623,616,616,616,616,616,616,623,623,616,616,616,616,616,610,610,610]"
1779182963402,94,"[623,623,623,616,616,616,616,616,616,623,623,616,616,616,616,616,610,610,610,603]"
1779182962904,94,"[623,623,616,616,616,616,616,616,623,623,616,616,616,616,616,610,610,610,603,597]"
1779182962404,94,"[623,616,616,616,616,616,616,623,623,616,616,616,616,616,610,610,610,603,597,585]"
1779182961907,95,"[616,616,616,616,616,616,623,623,616,616,616,616,616,610,610,610,603,597,585,585]"
1779182961407,95,"[616,616,616,616,616,623,623,616,616,616,616,616,610,610,610,603,597,585,585,580]"
1779182960908,95,"[616,616,616,623,623,616,616,616,616,616,610,610,610,603,597,585,585,580,574,568]"
1779182960409,95,"[616,616,616,623,623,616,616,616,616,616,610,610,610,603,597,585,585,580,574,568]"
1779182959911,95,"[616,616,623,623,616,616,616,616,616,610,610,610,603,597,585,585,580,574,568,568]"
1779182959412,95,"[616,623,623,616,616,616,616,616,610,610,610,603,597,585,585,580,574,568,568,562]"
1779182959411,94,"[623,623,616,616,616,616,616,610,610,610,603,597,585,585,580,574,568,568,562,562]"
1779182958414,94,"[623,616,616,616,616,616,610,610,610,603,597,585,585,580,574,568,568,562,562,562]"
1779182957917,95,"[616,616,616,616,616,610,610,610,603,597,585,585,580,574,568,568,562,562,562,562]"
1779182957916,95,"[616,616,616,616,610,610,610,603,597,585,585,580,574,568,568,562,562,562,562,562]"
1779182956421,95,"[616,616,610,610,610,603,597,585,585,580,574,568,568,562,562,562,562,562,562,562]"
1779182955921,95,"[616,610,610,610,603,597,585,585,580,574,568,568,562,562,562,562,562,562,562,562]"
1779182955422,96,"[610,610,610,603,597,585,585,580,574,568,568,562,562,562,562,562,562,562,562,562]"
1779182954923,96,"[610,610,603,597,585,585,580,574,568,568,562,562,562,562,562,562,562,562,562,568]"
1779182954424,96,"[603,597,585,585,580,574,568,568,562,562,562,562,562,562,562,562,562,568,568,568]"
1779182953925,97,"[603,597,585,585,580,574,568,568,562,562,562,562,562,562,562,562,562,568,568,568]"
1779182953427,98,"[597,585,585,580,574,568,568,562,562,562,562,562,562,562,562,562,568,568,568,568]"
1779182952928,100,"[585,585,580,574,568,568,562,562,562,562,562,562,562,562,562,568,568,568,568,574]"
1779182952429,100,"[585,580,574,568,568,562,562,562,562,562,562,562,562,562,568,568,568,568,574,574]"
1779182951930,101,"[580,574,568,568,562,562,562,562,562,562,562,562,562,568,568,568,568,574,574,574]"
1779182951431,102,"[574,568,568,562,562,562,562,562,562,562,562,562,568,568,568,568,574,574,574,580]"
1779182950933,103,"[568,568,562,562,562,562,562,562,562,562,562,568,568,568,568,574,574,574,580,580]"
1779182950434,103,"[568,562,562,562,562,562,562,562,562,562,568,568,568,568,574,574,574,580,580,580]"
1779182949935,104,"[562,562,562,562,562,562,562,562,562,568,568,568,568,574,574,574,580,580,580,580]"
1779182949437,104,"[562,562,562,562,562,562,562,568,568,568,568,574,574,574,580,580,580,580,580,585]"
1779182948938,104,"[562,562,562,562,562,562,562,568,568,568,568,574,574,574,580,580,580,580,580,585]"
1779182948439,104,"[562,562,562,562,562,568,568,568,568,574,574,574,580,580,580,580,580,585,585,585]"
1779182947940,104,"[562,562,562,562,562,568,568,568,568,574,574,574,580,580,580,580,580,585,585,585]"
1779182947442,104,"[562,562,562,562,568,568,568,568,574,574,574,580,580,580,580,580,585,585,585,585]"
1779182946943,104,"[562,562,562,568,568,568,568,574,574,574,580,580,580,580,580,585,585,585,585,585]"
1779182946445,104,"[562,562,568,568,568,568,574,574,574,580,580,580,580,580,585,585,585,585,585,585]"
1779182945946,104,"[562,568,568,568,568,574,574,574,580,580,580,580,580,585,585,585,585,585,585,585]"
1779182945447,103,"[568,568,568,568,574,574,574,580,580,580,580,580,585,585,585,585,585,585,585,585]"
1779182944948,103,"[568,568,574,574,574,580,580,580,580,580,585,585,585,585,585,585,585,585,580,574]"
1779182944449,103,"[568,568,574,574,574,580,580,580,580,580,585,585,585,585,585,585,585,585,580,574]"
1779182943950,103,"[568,574,574,574,580,580,580,580,580,585,585,585,585,585,585,585,585,580,574,574]"
1779182943454,102,"[574,574,574,580,580,580,580,580,585,585,585,585,585,585,585,585,580,574,574,568]"
1779182942954,102,"[574,574,580,580,580,580,580,585,585,585,585,585,585,585,585,580,574,574,568,568]"
1779182942455,102,"[574,580,580,580,580,580,585,585,585,585,585,585,585,585,580,574,574,568,568,568]"
1779182941956,101,"[580,580,580,580,580,585,585,585,585,585,585,585,585,580,574,574,568,568,568,568]"
1779182940958,101,"[580,580,580,585,585,585,585,585,585,585,585,580,574,574,568,568,568,568,568,568]"
1779182940460,101,"[580,585,585,585,585,585,585,585,585,580,574,574,568,568,568,568,568,568,568,568]"
1779182940459,101,"[580,585,585,585,585,585,585,585,585,580,574,574,568,568,568,568,568,568,568,568]"
1779182939462,100,"[585,585,585,585,585,585,585,585,580,574,574,568,568,568,568,568,568,568,568,574]"
1779182938963,100,"[585,585,585,585,585,585,585,580,574,574,568,568,568,568,568,568,568,568,574,574]"
1779182938464,100,"[585,585,585,585,585,585,580,574,574,568,568,568,568,568,568,568,568,574,574,574]"
1779182937965,100,"[585,585,585,585,585,580,574,574,568,568,568,568,568,568,568,568,574,574,574,580]"
1779182937466,100,"[585,585,585,585,580,574,574,568,568,568,568,568,568,568,568,574,574,574,580,580]"
1779182936968,100,"[585,585,585,580,574,574,568,568,568,568,568,568,568,568,574,574,574,580,580,580]"
1779182936470,100,"[585,585,580,574,574,568,568,568,568,568,568,568,568,574,574,574,580,580,580,580]"
1779182935971,100,"[585,580,574,574,568,568,568,568,568,568,568,568,574,574,574,580,580,580,580,580]"
1779182935472,101,"[580,574,574,568,568,568,568,568,568,568,568,574,574,574,580,580,580,580,580,585]"
1779182934973,102,"[574,574,568,568,568,568,568,568,568,568,574,574,574,580,580,580,580,580,585,591]"
1779182934475,102,"[574,568,568,568,568,568,568,568,568,574,574,574,580,580,580,580,580,585,591,591]"
1779182933975,103,"[568,568,568,568,568,568,568,568,574,574,574,580,580,580,580,580,585,591,591,597]"
1779182933479,103,"[568,568,568,568,568,568,568,574,574,574,580,580,580,580,580,585,591,591,597,597]"
1779182932978,103,"[568,568,568,568,568,568,574,574,574,580,580,580,580,580,585,591,591,597,597,597]"
